Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
197,20,RL,120.0,6371,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,Twnhs,1Story,5,5,2006,1980,Hip,CompShg,VinylSd,HdBoard,Stone,94.0,TA,TA,PConc,TA,TA,No,ALQ,24,Unf,0,392,1482,GasA,Ex,Y,SBrkr,1848,0,0,2398,1,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Unf,1,525,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2006,WD,Normal,166000
358,50,RL,80.0,13700,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,6,5,2005,1974,Hip,CompShg,Plywood,VinylSd,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,1904,Unf,0,1264,1314,GasA,Ex,Y,SBrkr,1720,1070,0,1416,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1957.0,Unf,1,270,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD,Normal,213000
1303,50,FV,107.0,11787,Pave,,IR1,Lvl,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,5,6,1968,1987,Gable,WdShngl,VinylSd,Plywood,Stone,80.0,TA,TA,PConc,TA,TA,No,ALQ,899,BLQ,0,411,1622,GasA,TA,Y,SBrkr,941,252,0,1698,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1988.0,RFn,2,551,TA,TA,Y,0,128,0,0,0,0,,GdWo,,0,5,2009,WD,Normal,341000
1393,60,RM,53.0,12665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1953,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,Gd,TA,BrkTil,Gd,TA,Av,BLQ,1540,Unf,0,438,1019,GasA,Ex,Y,SBrkr,1668,1088,0,1766,1,0,2,1,2,1,Gd,11,Typ,1,Gd,Detchd,1977.0,Unf,2,452,TA,TA,Y,0,75,0,0,0,0,,,,0,6,2007,WD,Partial,230000
879,85,RL,60.0,13286,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,2008,1999,Gable,CompShg,VinylSd,VinylSd,Stone,230.0,TA,TA,PConc,Gd,TA,Gd,ALQ,460,GLQ,0,625,1053,GasA,TA,Y,SBrkr,1092,0,0,1982,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1925.0,Unf,1,936,TA,TA,Y,0,0,212,0,0,0,,,,0,7,2010,WD,Normal,227000
850,50,RL,69.0,9187,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,5,2003,1986,Gable,CompShg,Plywood,VinylSd,BrkFace,148.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,361,Unf,0,801,1392,GasA,Ex,Y,SBrkr,1584,0,0,924,0,0,1,1,2,1,Gd,7,Typ,2,TA,BuiltIn,1957.0,Fin,2,820,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,6,2010,WD,Normal,225000
748,20,RL,34.0,11287,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,5,2004,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,72.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,458,1581,GasA,Ex,Y,SBrkr,1482,0,0,1200,0,0,2,2,4,1,TA,7,Min2,1,Gd,Detchd,2006.0,Unf,2,772,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,187750
518,50,RL,51.0,8064,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1953,1963,Gable,CompShg,VinylSd,VinylSd,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,GLQ,0,Unf,972,315,360,GasA,Ex,Y,SBrkr,1314,0,0,1647,1,0,2,0,3,1,Gd,6,Typ,1,Po,BuiltIn,2005.0,RFn,2,746,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,202500
186,60,RM,60.0,12984,Pave,,Reg,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,2Story,6,5,2002,2000,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,240.0,TA,TA,CBlock,Gd,TA,No,ALQ,1361,Unf,0,203,874,GasA,Gd,Y,SBrkr,1630,0,0,936,1,1,2,0,3,1,TA,8,Typ,1,Gd,Attchd,1985.0,Unf,2,336,TA,TA,Y,0,70,0,0,0,0,,,,0,12,2008,WD,Normal,250000
1416,50,RL,89.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,Twnhs,1Story,5,7,1976,1998,Gable,CompShg,Plywood,Plywood,BrkFace,860.0,TA,Gd,CBlock,Gd,TA,No,GLQ,1016,Unf,0,611,918,GasA,TA,Y,SBrkr,1357,630,0,2452,0,0,1,0,4,1,TA,7,Typ,1,Fa,Attchd,1968.0,RFn,3,541,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,277500
1158,20,RL,60.0,10208,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,SLvl,6,5,2006,1962,Gable,Tar&Grv,Wd Sdng,Wd Sdng,Stone,378.0,Gd,TA,BrkTil,TA,TA,No,Rec,194,Unf,0,410,1086,GasA,Gd,Y,SBrkr,1053,0,0,2344,0,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,2009.0,Unf,2,678,Gd,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,110000
1044,20,RL,74.0,20431,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1950,2008,Gable,CompShg,VinylSd,VinylSd,Stone,246.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1622,780,GasA,Gd,Y,SBrkr,1392,0,0,1392,1,0,1,0,3,1,TA,8,Typ,1,TA,Attchd,2003.0,Fin,2,636,TA,TA,Y,0,72,0,0,0,0,,,,0,11,2009,WD,Normal,88000
1110,20,RM,98.0,10593,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,6,1980,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,202.0,TA,TA,BrkTil,Gd,TA,Gd,GLQ,1330,Unf,0,1053,1223,GasA,Ex,Y,SBrkr,1601,0,0,1501,0,0,2,0,4,1,Gd,7,Typ,1,TA,Attchd,1950.0,Unf,2,462,TA,TA,Y,0,138,0,0,0,0,,GdWo,,0,5,2009,WD,Normal,141000
456,20,RM,60.0,9548,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,237.0,TA,TA,BrkTil,TA,TA,No,ALQ,0,Unf,0,1392,1554,GasA,TA,Y,SBrkr,1032,0,0,2728,1,0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,2004.0,RFn,2,866,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,4,2006,WD,Normal,239000
1253,20,RL,60.0,10635,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,7,5,1986,2003,Gable,CompShg,WdShing,Wd Shng,Stone,248.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Rec,0,223,1202,GasA,TA,Y,FuseA,874,0,0,1720,0,0,1,0,2,1,TA,9,Typ,1,Gd,Attchd,1976.0,RFn,3,505,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,161750
1184,50,RL,79.0,12244,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,4,1963,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,0,Unf,0,360,1573,GasA,Ex,Y,SBrkr,918,0,0,1829,0,0,1,1,2,1,TA,7,Typ,1,Gd,Attchd,2006.0,Unf,2,273,TA,TA,Y,0,192,0,0,0,0,,,,0,4,2010,WD,Normal,110000
1106,60,RL,24.0,5063,Pave,,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1998,2006,Gable,CompShg,Plywood,HdBoard,BrkFace,762.0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,0,354,1240,GasA,Ex,Y,FuseA,1086,370,0,1668,0,0,1,0,2,1,TA,8,Typ,1,TA,Attchd,1980.0,Fin,2,884,TA,TA,Y,125,0,0,0,0,0,,,,0,8,2008,WD,Normal,210000
842,160,RL,60.0,10226,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1971,1963,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,Gd,TA,PConc,TA,TA,No,Rec,0,Unf,0,414,1311,GasA,Ex,Y,SBrkr,780,0,0,1092,1,0,1,0,3,1,TA,8,Typ,1,TA,Attchd,1953.0,RFn,2,840,TA,TA,Y,0,262,0,0,0,0,,,,0,1,2008,WD,Partial,337500
820,60,RL,52.0,8400,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,8,6,1962,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,748.0,TA,TA,PConc,TA,TA,No,LwQ,787,Unf,0,223,1314,GasA,Ex,Y,SBrkr,1223,0,0,2262,0,0,1,0,3,1,Ex,5,Typ,1,Gd,Detchd,1999.0,Unf,2,288,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,9,2008,New,Normal,155000
1155,60,RL,60.0,11512,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,4,1945,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,TA,TA,CBlock,TA,TA,Mn,BLQ,421,Unf,0,1530,1588,GasA,Gd,Y,SBrkr,1554,840,0,1314,0,0,2,0,2,1,Gd,6,Typ,1,TA,Basment,1987.0,RFn,1,1166,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD,Normal,207500
525,80,RM,82.0,13560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1965,1995,Gable,CompShg,CemntBd,CmentBd,BrkFace,766.0,Gd,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,484,1293,GasA,TA,Y,SBrkr,1470,0,0,1630,1,1,2,1,3,1,TA,6,Typ,1,Fa,Attchd,1963.0,RFn,3,576,TA,TA,Y,144,90,0,0,0,0,,,,0,7,2007,WD,Normal,185850
845,20,RL,75.0,11423,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,SFoyer,7,7,2001,1978,Gable,CompShg,HdBoard,HdBoard,Stone,186.0,TA,TA,PConc,Ex,TA,Av,Unf,1000,Unf,0,725,1368,GasA,Ex,Y,SBrkr,2158,0,0,1357,1,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1998.0,Unf,1,1052,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2006,WD,Normal,485000
725,50,RL,60.0,9600,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,TwnhsE,2Story,6,5,1905,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,172.0,Gd,TA,CBlock,TA,TA,No,Rec,0,Unf,0,1573,1026,GasA,TA,Y,SBrkr,1578,0,0,1992,0,0,1,1,1,1,Gd,5,Typ,1,Gd,Detchd,1991.0,Unf,2,564,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2006,WD,Normal,140000
645,20,RL,130.0,7630,Pave,,IR1,Lvl,AllPub,Inside,Mod,mes,Norm,Norm,1Fam,1.5Fin,5,5,2003,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,Av,GLQ,624,Unf,0,1240,1561,GasA,Ex,Y,SBrkr,900,0,0,1392,1,0,2,1,3,1,TA,6,Typ,2,Gd,Attchd,1962.0,Unf,2,834,TA,TA,Y,144,110,0,0,0,0,,,,0,6,2008,WD,Normal,326000
281,20,RL,84.0,11344,Pave,,IR1,Lvl,AllPub,Inside,Mod,NridgHt,RRAn,Norm,1Fam,2Story,6,5,1958,1962,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,TA,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,138,816,GasA,Ex,Y,SBrkr,1484,0,0,1601,1,0,1,1,3,1,Gd,5,Typ,2,TA,Attchd,1971.0,Fin,2,711,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,165000
891,20,RL,69.0,10200,Pave,,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,2005,1999,Gable,CompShg,VinylSd,VinylSd,Stone,168.0,TA,Gd,PConc,TA,Gd,No,ALQ,0,Unf,0,410,1092,GasA,Ex,Y,SBrkr,1325,1097,0,1812,1,0,2,0,4,1,Gd,6,Typ,1,TA,Attchd,1949.0,RFn,2,288,TA,TA,Y,156,44,0,0,0,0,,MnPrv,,0,10,2007,WD,Abnorml,225000
599,20,RL,52.0,10793,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,8,5,1963,2006,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,424.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,0,Unf,0,1588,1117,GasA,TA,Y,SBrkr,1314,0,0,1086,0,0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,2001.0,Unf,2,868,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD,Partial,222500
36,60,RL,84.0,10944,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,5,5,2003,1993,Hip,CompShg,VinylSd,VinylSd,BrkFace,260.0,TA,TA,PConc,Gd,TA,No,GLQ,0,Unf,0,1496,1571,GasA,Ex,Y,SBrkr,1442,0,0,1620,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Unf,1,858,TA,TA,Y,64,0,0,0,0,0,,,,0,7,2007,COD,Normal,254900
518,50,RL,60.0,4590,Pave,,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,2008,2008,Gable,CompShg,AsbShng,Wd Shng,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,195,858,GasA,Gd,Y,SBrkr,1588,0,0,1176,1,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2,1020,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2008,New,Normal,307000
759,60,RL,60.0,9200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,2Story,9,5,1995,2007,Gable,CompShg,WdShing,VinylSd,Stone,448.0,Gd,TA,PConc,Gd,TA,Mn,ALQ,895,Unf,0,1293,1542,GasA,Ex,Y,SBrkr,1301,0,0,2127,0,0,2,1,2,1,TA,7,Typ,1,TA,Detchd,2005.0,Unf,1,676,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,5,2010,WD,Normal,174000
350,60,FV,71.0,12615,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1978,1961,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Rec,0,1368,1008,GasA,Ex,Y,FuseA,1368,0,0,1554,1,0,2,0,4,1,Gd,5,Typ,1,TA,Attchd,1963.0,RFn,2,528,TA,TA,Y,0,0,0,0,0,0,,MnPrv,Shed,2000,5,2010,WD,Normal,250000
749,60,RL,60.0,9262,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Feedr,Norm,1Fam,2Story,5,8,1993,1994,Gable,CompShg,VinylSd,MetalSd,BrkFace,424.0,TA,TA,PConc,TA,TA,No,Rec,0,Unf,0,408,1700,GasA,Ex,Y,SBrkr,1561,0,0,2630,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2003.0,RFn,3,621,TA,TA,Y,0,174,0,0,0,0,,MnPrv,,0,10,2006,WD,Normal,149500
833,20,RL,86.0,8400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Artery,Norm,1Fam,1Story,6,6,1962,1990,Gable,CompShg,MetalSd,Wd Shng,BrkFace,248.0,TA,TA,CBlock,Gd,TA,Av,GLQ,0,Unf,869,279,816,GasA,Gd,Y,SBrkr,1015,0,0,2158,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2008.0,Fin,2,576,TA,TA,Y,0,30,0,0,0,0,,,,0,3,2010,WD,Normal,184750
1370,20,RM,48.0,10542,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,2006,2000,Hip,CompShg,WdShing,Other,BrkFace,157.0,Gd,TA,CBlock,Gd,TA,No,GLQ,0,Unf,0,197,1120,GasA,Gd,Y,SBrkr,1092,0,0,1578,1,0,2,0,3,1,Gd,7,Typ,1,TA,Basment,1995.0,Unf,2,575,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Partial,171000
620,60,RL,62.0,5001,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,7,6,1931,2000,Gable,CompShg,VinylSd,MetalSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,Av,GLQ,0,Unf,0,1571,641,GasA,Ex,Y,SBrkr,1571,691,0,900,0,0,1,0,1,1,TA,7,Typ,2,TA,Attchd,1978.0,RFn,2,484,TA,TA,Y,0,0,192,0,0,0,,,,0,5,2008,WD,Normal,475000
283,60,RM,75.0,9600,Pave,,IR1,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,6,5,1941,1953,Gable,CompShg,MetalSd,VinylSd,BrkFace,673.0,Gd,TA,BrkTil,TA,TA,Mn,GLQ,370,Unf,0,311,864,GasA,Ex,Y,FuseA,689,0,0,1484,1,0,1,0,2,1,Gd,6,Typ,1,TA,Detchd,1993.0,Unf,2,525,TA,Fa,Y,0,57,0,0,0,0,,,,0,6,2007,New,Normal,185000
1317,20,RL,82.0,10000,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1965,2007,Gable,CompShg,VinylSd,MetalSd,BrkFace,101.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,589,1112,GasA,Gd,Y,SBrkr,858,0,0,2418,0,0,2,0,3,1,Gd,10,Typ,1,TA,Attchd,1962.0,Fin,2,440,TA,TA,Y,0,27,0,0,120,0,,GdWo,,0,12,2009,WD,Normal,155000
1274,20,RL,24.0,6955,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2008,2005,Gable,CompShg,MetalSd,VinylSd,Stone,240.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,0,Unf,0,528,1364,GasA,Ex,Y,SBrkr,2073,0,0,1314,0,0,1,0,1,1,TA,7,Typ,1,TA,Attchd,2006.0,RFn,2,510,TA,TA,Y,300,63,0,0,0,0,,,,0,8,2007,WD,Normal,146000
106,30,RL,80.0,7313,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,2007,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,0,344,672,GasA,Ex,Y,SBrkr,1718,0,0,1442,0,0,2,0,2,1,TA,8,Typ,1,TA,Attchd,1931.0,RFn,2,576,TA,TA,Y,0,120,0,0,0,0,,,,0,6,2006,WD,Partial,140000
663,20,FV,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,7,5,1961,2002,Gable,CompShg,VinylSd,Plywood,BrkFace,290.0,Gd,Gd,PConc,Gd,TA,Av,ALQ,0,Unf,0,641,1926,GasA,Gd,Y,SBrkr,816,0,0,1588,1,0,1,0,3,1,Gd,6,Typ,1,Gd,Detchd,1999.0,Unf,2,1020,TA,TA,Y,320,54,0,0,0,0,,,,0,12,2006,WD,Normal,501837
540,30,RL,60.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,5,1994,1998,Gable,CompShg,Plywood,VinylSd,BrkFace,246.0,TA,TA,CBlock,TA,TA,No,Rec,312,Unf,0,92,1833,GasA,Ex,Y,SBrkr,1047,1306,0,1301,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,2008.0,Unf,2,264,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,New,Normal,128000
704,120,FV,101.0,14850,Pave,,IR1,Lvl,AllPub,FR2,Gtl,StoneBr,RRNn,Norm,1Fam,1Story,8,5,1989,1950,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,Gd,TA,PConc,Gd,TA,No,GLQ,0,BLQ,0,705,700,GasA,Ex,Y,SBrkr,1137,887,0,1368,1,0,2,1,3,1,Gd,5,Typ,2,TA,Attchd,2007.0,Fin,3,440,TA,TA,Y,100,136,130,168,0,0,,GdPrv,,0,6,2009,WD,Normal,148000
1270,20,RL,62.0,10991,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,5,5,2000,2006,Gable,CompShg,VinylSd,MetalSd,BrkFace,305.0,Gd,TA,PConc,Gd,TA,No,Unf,625,Unf,0,672,1153,GasA,Ex,Y,SBrkr,1364,0,0,1561,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1961.0,Unf,1,576,TA,TA,Y,166,0,0,0,0,0,,,,0,6,2010,WD,Normal,146000
74,20,FV,98.0,10900,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,5,6,2000,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,248.0,TA,TA,PConc,TA,Gd,Av,Rec,0,Unf,311,270,991,GasA,Gd,Y,SBrkr,694,0,0,1015,1,0,2,0,3,1,Gd,6,Typ,2,Gd,Attchd,1970.0,RFn,2,250,TA,TA,Y,0,64,0,0,0,0,,,,0,7,2007,WD,Normal,127000
644,20,RL,51.0,13175,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,Twnhs,2Story,8,5,1953,2006,Gable,CompShg,MetalSd,VinylSd,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,0,Unf,0,1926,1686,GasA,Ex,Y,SBrkr,1966,0,0,1092,0,0,2,0,3,1,TA,5,Typ,1,TA,Detchd,1994.0,Unf,1,299,TA,TA,Y,0,0,236,0,0,0,,,,0,11,2007,WD,Normal,367294
1427,20,RL,50.0,12456,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1.5Fin,6,8,2007,1995,Gable,CompShg,VinylSd,Wd Sdng,BrkFace,136.0,TA,TA,PConc,Gd,TA,No,ALQ,1163,Unf,0,572,864,GasA,Gd,Y,SBrkr,1850,0,0,1571,0,0,2,1,3,1,Gd,5,Typ,1,TA,Attchd,1989.0,RFn,2,627,TA,TA,Y,180,75,0,0,0,0,,MnWw,,0,7,2007,WD,Normal,258000
632,60,RL,68.0,8700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1948,2006,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,293.0,TA,Gd,CBlock,Gd,TA,No,GLQ,0,Unf,0,901,1319,GasA,Ex,Y,FuseA,1383,0,0,1392,0,0,1,0,2,1,Gd,7,Typ,2,Gd,Attchd,2000.0,RFn,2,672,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,232000
424,60,RL,75.0,10800,Pave,,Reg,Lvl,AllPub,Corner,Mod,Somerst,Artery,Norm,1Fam,2Story,8,6,2005,1969,Hip,CompShg,MetalSd,MetalSd,,16.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,769,1626,GasA,Gd,Y,SBrkr,1122,0,0,2073,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,2000.0,Unf,2,746,TA,TA,Y,0,28,216,0,0,0,,,,0,6,2008,WD,Normal,402000
176,160,RL,75.0,13811,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,7,2004,2009,Gable,CompShg,MetalSd,Wd Sdng,,184.0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0,Unf,0,317,1505,GasA,Ex,Y,SBrkr,1153,0,0,1718,0,0,2,0,3,1,Gd,7,Mod,1,Gd,BuiltIn,1953.0,RFn,2,566,TA,TA,Y,180,0,0,0,0,0,,MnPrv,Shed,1150,6,2008,WD,Normal,138500
1452,50,RM,85.0,7052,Pave,,Reg,Lvl,AllPub,Inside,Mod,Somerst,Norm,Norm,1Fam,1.5Fin,7,6,2001,1999,Gable,CompShg,BrkFace,Wd Sdng,,108.0,TA,TA,BrkTil,TA,TA,Gd,BLQ,0,Unf,0,169,3138,GasW,TA,Y,SBrkr,991,0,0,1128,0,0,1,0,3,1,TA,8,Typ,1,TA,Detchd,2007.0,Unf,2,474,TA,TA,Y,49,0,0,0,0,0,,,,0,1,2006,WD,Normal,162900
719,20,RL,75.0,13518,Pave,,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,7,1965,2000,Gable,CompShg,Wd Sdng,CmentBd,,479.0,TA,TA,CBlock,TA,TA,No,ALQ,0,Rec,0,1319,1107,GasA,Ex,Y,SBrkr,1694,0,0,1047,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948.0,Unf,1,866,TA,TA,Y,192,140,0,0,0,0,,,,0,8,2006,COD,Abnorml,446261
1158,60,RM,70.0,16033,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,6,5,2005,1950,Hip,CompShg,CemntBd,VinylSd,BrkFace,166.0,Gd,TA,CBlock,TA,TA,No,Unf,94,Unf,0,1626,876,GasA,Ex,Y,SBrkr,1537,0,0,1137,1,0,2,0,3,1,Ex,5,Typ,1,TA,Attchd,2005.0,RFn,2,240,TA,TA,Y,0,73,0,0,480,0,,,,0,8,2006,WD,Partial,582933
